word,categories
undo,"['cogmech', 'discrep']"
undoubt,"['cogmech', 'certain']"
uneas,"['affect', 'negemo', 'anx']"
unemploy,['work']
unfortunate,"['affect', 'negemo']"
unfriendly,"['affect', 'negemo']"
ungrateful,"['affect', 'negemo']"
unhapp,"['affect', 'negemo', 'sad']"
unhealth,"['bio', 'health']"
unimportant,"['affect', 'negemo', 'sad']"
unimpress,"['affect', 'negemo']"
unique,"['funct', 'quant']"
universe,"['space', 'relativ']"
universit,['work']
unkind,"['affect', 'negemo']"
unknow,"['cogmech', 'tentat']"
unless,"['funct', 'preps', 'conj', 'cogmech', 'excl']"
unlikel,"['cogmech', 'tentat']"
unlov,"['affect', 'negemo']"
unluck,"['cogmech', 'tentat']"
unneccess,"['cogmech', 'discrep']"
unneed,"['cogmech', 'discrep']"
unpleasant,"['affect', 'negemo']"
unproduc,"['work', 'achieve']"
unprotected,"['affect', 'negemo']"
unquestion,"['cogmech', 'certain']"
unrelat,"['cogmech', 'insight']"
unresolv,"['cogmech', 'tentat']"
unsavo,"['percept', 'affect', 'negemo']"
unsettl,"['cogmech', 'tentat']"
unsuccessful,"['affect', 'negemo', 'sad', 'achieve']"
unsure,"['affect', 'negemo', 'anx', 'cogmech', 'tentat']"
until,"['funct', 'preps', 'conj', 'time', 'relativ']"
unto,"['funct', 'preps']"
unwant,"['cogmech', 'discrep']"
unwelcom,"['affect', 'negemo']"
unwind,['leisure']
up,"['funct', 'preps', 'space', 'relativ']"
updat,"['relativ', 'time']"
upon,"['funct', 'preps', 'space', 'relativ']"
upper,"['space', 'relativ']"
upperclass,['work']
uppermost,"['space', 'relativ']"
upset,"['affect', 'negemo', 'anx']"
upstairs,"['space', 'relativ']"
uptight,"['affect', 'negemo', 'anx', 'cogmech', 'inhib']"
ur,['social']
urin,"['bio', 'body']"
urn,['death']
us,"['funct', 'pronoun', 'ppron', 'we', 'social']"
use,"['verb', 'present', 'cogmech', 'cause']"
used,"['verb', 'past', 'cogmech', 'cause']"
useful,"['affect', 'posemo']"
useless,"['affect', 'negemo', 'sad']"
uses,"['verb', 'present', 'cogmech', 'cause']"
using,"['verb', 'present', 'cogmech', 'cause']"
usual,"['time', 'relativ']"
usually,"['funct', 'adverb', 'cogmech', 'tentat', 'time', 'relativ']"
uter,"['bio', 'body']"
vacation,['leisure']
vacuum,['home']
vagina,"['bio', 'body', 'sexual']"
vague,"['cogmech', 'tentat']"
vain,"['affect', 'negemo']"
valuabl,"['affect', 'posemo']"
value,"['affect', 'posemo', 'money']"
valued,"['affect', 'posemo']"
values,"['affect', 'posemo']"
valuing,"['affect', 'posemo']"
vanity,"['affect', 'negemo']"
variab,"['cogmech', 'tentat']"
varies,"['cogmech', 'tentat']"
various,"['funct', 'quant']"
varsit,['work']
vary,"['cogmech', 'tentat']"
vast,"['space', 'relativ']"
vatican,['relig']
vcr,['leisure']
vd,"['bio', 'sexual']"
veget,"['bio', 'ingest']"
veggie,"['bio', 'ingest']"
veil,['relig']
vein,"['bio', 'body']"
verg,"['space', 'relativ']"
version,['quant']
versus,"['cogmech', 'excl']"
vertical,"['space', 'relativ']"
vertigo,"['bio', 'health']"
very,"['funct', 'adverb']"
veto,"['cogmech', 'inhib']"
viagra,"['bio', 'health']"
vicious,"['affect', 'negemo', 'anger']"
vicodin,"['bio', 'health']"
victim,"['affect', 'negemo', 'anger']"
victor,['achieve']
video,['leisure']
view,"['percept', 'see']"
viewed,"['verb', 'past']"
viewer,"['percept', 'see']"
viewing,"['percept', 'see']"
views,"['percept', 'see']"
vigor,"['affect', 'posemo']"
vigour,"['affect', 'posemo']"
vile,"['affect', 'negemo', 'anger']"
villain,"['affect', 'negemo', 'anger']"
violat,"['affect', 'negemo', 'anger']"
violent,"['affect', 'negemo', 'anger']"
virgin,"['bio', 'sexual']"
virtue,"['affect', 'posemo']"
virtuo,"['affect', 'posemo']"
visa,['money']
visit,"['social', 'motion', 'relativ']"
vita,['work']
vital,"['affect', 'posemo']"
vitamin,"['bio', 'health']"
vitas,['work']
vivid,"['percept', 'see']"
vocation,['work']
vodka,['leisure']
voic,"['percept', 'hear']"
volleyb,['leisure']
vomit,"['bio', 'health']"
vp,['work']
vs,"['cogmech', 'excl']"
vulnerab,"['affect', 'negemo', 'anx']"
vulture,"['affect', 'negemo']"
waft,['percept']
wage,"['work', 'money']"
wager,['money']
wages,"['work', 'money']"
waist,"['bio', 'body', 'ingest']"
wait,"['verb', 'present', 'cogmech', 'inhib']"
waited,"['verb', 'past', 'cogmech', 'inhib']"
waiting,"['cogmech', 'inhib']"
waits,"['verb', 'present', 'cogmech', 'inhib']"
wake,"['bio', 'body']"
walk,"['motion', 'relativ']"
walked,"['verb', 'past', 'motion', 'relativ']"
walking,"['motion', 'relativ']"
walks,"['motion', 'relativ']"
wall,"['space', 'relativ']"
walling,"['space', 'relativ']"
walls,"['space', 'relativ']"
wanker,['swear']
wan,"['funct', 'preps', 'cogmech', 'discrep']"
want,"['verb', 'present', 'cogmech', 'discrep']"
wanted,"['verb', 'past', 'cogmech', 'discrep']"
wanting,"['cogmech', 'discrep']"
wants,"['verb', 'present', 'cogmech', 'discrep']"
war,"['affect', 'negemo', 'anger', 'death']"
warehous,['work']
warfare,"['affect', 'negemo', 'anger']"
wariness,"['cogmech', 'inhib']"
warm,"['affect', 'posemo', 'percept', 'feel']"
warred,"['affect', 'negemo', 'anger']"
warring,"['affect', 'negemo', 'anger']"
wars,"['affect', 'negemo', 'anger']"
wart,"['bio', 'health']"
warts,"['bio', 'health']"
wary,"['cogmech', 'inhib']"
was,"['verb', 'funct', 'auxverb', 'past']"
wash,"['bio', 'health']"
was,"['verb', 'funct', 'auxverb', 'past', 'negate']"
wasnt,"['verb', 'funct', 'auxverb', 'past', 'negate']"
watch,"['percept', 'see']"
water,"['bio', 'ingest']"
way,['relativ']
we,"['funct', 'pronoun', 'ppron', 'we', 'social', 'cogmech', 'incl']"
we,"['funct', 'pronoun', 'ppron', 'we', 'verb', 'auxverb', 'social']"
we,"['funct', 'pronoun', 'ppron', 'we', 'verb', 'auxverb', 'future', 'social']"
we,"['funct', 'pronoun', 'ppron', 'we', 'verb', 'present', 'social']"
we,"['funct', 'pronoun', 'ppron', 'we', 'verb', 'auxverb', 'past', 'social']"
weak,"['affect', 'negemo', 'bio', 'health']"
wealth,"['affect', 'posemo', 'money']"
weapon,"['affect', 'negemo', 'anger']"
wear,"['bio', 'body']"
weary,"['bio', 'health']"
wed,['social']
wedding,['social']
wednesday,"['time', 'relativ']"
weds,['social']
week,"['time', 'relativ']"
week,"['time', 'relativ']"
weekend,"['time', 'relativ', 'leisure']"
weekl,"['time', 'relativ']"
weeks,"['time', 'relativ']"
weep,"['affect', 'negemo', 'sad']"
weigh,"['bio', 'ingest']"
weighed,"['bio', 'ingest']"
weighing,"['bio', 'ingest']"
weighs,"['bio', 'ingest']"
weight,"['bio', 'ingest', 'percept', 'feel']"
weighted,"['percept', 'feel']"
weighting,"['percept', 'feel']"
weightless,"['percept', 'feel']"
weightlift,"['leisure', 'percept', 'feel']"
weights,"['leisure', 'percept', 'feel']"
weird,"['affect', 'negemo']"
welcom,"['social', 'affect', 'posemo']"
welfare,['work']
well,"['funct', 'adverb', 'nonfl', 'affect', 'posemo']"
went,"['verb', 'past', 'motion', 'relativ']"
wept,"['affect', 'negemo', 'sad']"
were,"['verb', 'funct', 'auxverb', 'past']"
were,"['verb', 'funct', 'auxverb', 'past', 'negate']"
west,"['space', 'relativ']"
wet,"['percept', 'feel']"
wetly,"['percept', 'feel']"
weve,"['funct', 'pronoun', 'ppron', 'we', 'verb', 'auxverb', 'past', 'social']"
what,"['funct', 'pronoun', 'ipron']"
what,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'present']"
whatever,"['funct', 'pronoun', 'ipron']"
whats,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'present']"
wheez,"['bio', 'health']"
when,"['funct', 'conj', 'time', 'relativ', 'adverb']"
whenever,"['funct', 'adverb', 'conj', 'time', 'relativ']"
where,"['funct', 'adverb', 'space', 'relativ']"
where,"['verb', 'funct', 'auxverb', 'present', 'space', 'relativ']"
whereas,"['funct', 'conj']"
wheres,"['verb', 'funct', 'auxverb', 'present', 'space', 'relativ']"
wherever,"['space', 'relativ']"
whether,"['funct', 'conj', 'cogmech', 'excl']"
which,"['funct', 'pronoun', 'ipron']"
whichever,"['funct', 'pronoun', 'ipron']"
whiff,['percept']
while,"['funct', 'conj', 'time', 'relativ']"
whilst,"['time', 'relativ']"
whine,"['affect', 'negemo', 'sad']"
whining,"['affect', 'negemo', 'sad']"
whiskey,"['bio', 'ingest', 'leisure']"
whisky,"['bio', 'ingest', 'leisure']"
whisper,"['percept', 'hear']"
white,"['percept', 'see']"
whitish,"['percept', 'see']"
who,"['funct', 'pronoun', 'ipron', 'social']"
who,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'social']"
who,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'future', 'social']"
who,"['verb', 'present', 'social']"
whod,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'social']"
whole,"['funct', 'quant']"
wholl,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'future', 'social']"
wholly,"['cogmech', 'certain']"
whom,"['funct', 'pronoun', 'ipron', 'social']"
whore,"['affect', 'negemo', 'bio', 'sexual']"
whos,"['verb', 'present', 'social']"
whose,"['funct', 'pronoun', 'ipron', 'social']"
why,"['cogmech', 'cause']"
wicked,"['affect', 'negemo', 'anger']"
wide,"['space', 'relativ']"
width,"['space', 'relativ']"
wife,"['social', 'family']"
will,"['verb', 'funct', 'auxverb', 'future']"
willing,"['affect', 'social']"
wimp,"['affect', 'negemo']"
win,"['affect', 'posemo', 'achieve']"
window,['home']
wine,"['bio', 'ingest', 'leisure']"
wines,"['bio', 'ingest', 'leisure']"
winn,"['affect', 'posemo', 'achieve']"
wins,"['affect', 'posemo', 'achieve']"
winter,"['time', 'relativ']"
wisdom,"['affect', 'posemo']"
wise,"['affect', 'posemo']"
wish,"['verb', 'present', 'cogmech', 'discrep']"
wished,"['verb', 'past', 'cogmech', 'discrep']"
wishes,"['verb', 'present', 'cogmech', 'discrep']"
wishing,"['cogmech', 'discrep']"
witch,"['affect', 'negemo']"
with,"['funct', 'preps', 'cogmech', 'incl']"
withdrawal,"['bio', 'health']"
withheld,"['cogmech', 'inhib']"
withhold,"['cogmech', 'inhib']"
within,"['funct', 'preps', 'space', 'relativ']"
without,"['funct', 'preps', 'negate', 'cogmech', 'excl']"
wive,"['social', 'family']"
woe,"['affect', 'negemo', 'sad']"
woke,"['verb', 'past']"
woken,"['verb', 'past']"
woman,"['social', 'humans']"
woman,"['social', 'humans']"
womanhood,['social']
womanly,['social']
womb,"['bio', 'body', 'sexual']"
women,"['social', 'humans']"
won,"['verb', 'past', 'affect', 'posemo', 'achieve']"
wo,"['verb', 'funct', 'auxverb', 'future', 'negate']"
wonder,"['verb', 'present', 'cogmech', 'insight', 'tentat']"
wondered,"['verb', 'past', 'cogmech', 'insight', 'tentat']"
wonderf,"['affect', 'posemo']"
wondering,"['cogmech', 'insight', 'tentat']"
wonders,"['cogmech', 'insight', 'tentat']"
wont,"['verb', 'funct', 'auxverb', 'future', 'negate']"
word,"['cogmech', 'social']"
wore,"['verb', 'past']"
work,"['work', 'achieve']"
workabl,"['work', 'achieve']"
worked,"['verb', 'past', 'work', 'achieve']"
worker,"['work', 'achieve']"
working,"['work', 'achieve']"
workout,['leisure']
works,"['work', 'achieve']"
world,"['relativ', 'space']"
worn,"['verb', 'past']"
worr,"['affect', 'negemo', 'anx']"
worse,"['affect', 'negemo']"
worship,"['affect', 'posemo', 'relig']"
worst,"['affect', 'negemo', 'funct', 'quant']"
worth,['money']
worthless,"['affect', 'negemo', 'sad']"
worthwhile,"['affect', 'posemo']"
would,"['verb', 'funct', 'auxverb', 'future', 'cogmech', 'discrep']"
would,"['verb', 'funct', 'auxverb', 'past', 'future', 'cogmech', 'discrep']"
would,"['verb', 'funct', 'auxverb', 'future', 'negate', 'cogmech', 'discrep']"
wouldnt,"['verb', 'funct', 'auxverb', 'future', 'negate', 'cogmech', 'discrep']"
wouldve,"['verb', 'funct', 'auxverb', 'past', 'future', 'cogmech', 'discrep']"
wound,"['bio', 'health']"
wow,"['affect', 'posemo']"
wrist,"['bio', 'body']"
write,"['social', 'cogmech']"
writing,"['social', 'cogmech']"
written,"['verb', 'past']"
wrong,"['affect', 'negemo']"
wrote,"['social', 'cogmech', 'verb', 'past']"
xanax,"['bio', 'health']"
xbox,['leisure']
xerox,['work']
xray,"['bio', 'health']"
y'all,"['funct', 'pronoun', 'ppron', 'you', 'social']"
ya,"['funct', 'pronoun', 'ppron', 'you', 'social']"
yah,['assent']
yakn,['filler']
yall,"['funct', 'pronoun', 'ppron', 'you', 'social']"
yard,"['leisure', 'home']"
yawn,"['bio', 'health']"
yay,"['affect', 'posemo', 'assent']"
yays,"['affect', 'posemo']"
ye,"['funct', 'pronoun', 'ppron', 'you', 'social']"
yea,['assent']
yeah,['assent']
year,"['time', 'relativ']"
yearly,"['time', 'relativ']"
yearn,"['affect', 'negemo', 'sad', 'cogmech', 'discrep']"
years,"['time', 'relativ']"
yell,"['percept', 'hear']"
yelled,"['percept', 'hear']"
yelling,"['percept', 'hear']"
yellow,"['percept', 'see']"
yells,"['percept', 'hear']"
yen,['money']
yep,['assent']
yes,['assent']
yesterday,"['time', 'relativ']"
yet,"['funct', 'adverb', 'time', 'relativ']"
yiddish,['relig']
yield,"['cogmech', 'inhib']"
ykn,['filler']
yoga,['leisure']
you,"['funct', 'pronoun', 'ppron', 'you', 'social']"
you,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'social']"
you,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'future', 'social']"
you,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'present', 'social']"
you,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'present', 'social']"
youd,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'social']"
youknow,['filler']
youll,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'future', 'social']"
young,"['time', 'relativ']"
your,"['funct', 'pronoun', 'ppron', 'you', 'social']"
youre,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'present', 'social']"
yours,"['funct', 'pronoun', 'ppron', 'you', 'social']"
youth,"['time', 'relativ']"
youve,"['funct', 'pronoun', 'ppron', 'you', 'verb', 'auxverb', 'present', 'social']"
yuan,['money']
yum,['percept']
yup,['assent']
zen,['relig']
zero,"['funct', 'number']"
zillion,"['funct', 'number']"
zion,['relig']
zit,"['bio', 'health']"
zits,"['bio', 'health']"
zoloft,"['bio', 'health']"
zz,['nonfl']
